,Age,Income,Emp_stat_Present,Gender,Marital_status,Loc,Notice_things_Present,All_angles_Present,Sincere_prod_Present,Lonely_Present,Worry_health_Present,Charity_Present,New_env_Present,Meeting_ppl_Present,Hob_interests_Present,Surveys_Present,Spent_onli_Present,WFH_office_Present,Ethu_Present,Income_Change,Smoking_hab_Present,Drinking_hab_Present,Sleeping_hab_Present,Healthy_Lifestyle_Present,Medi_pref_Present,Pol_interest_Present,Internet_interest_Present,Economy_Manag_intrst_Present,Medicine_intrst_Present,Religion_intrst_Present,Save_all_money_Present,Brand_non-brand_Present,Food_pref_Present,Mode_of_transport_Present,Basic_medications_Present,Digital_content_Present,Active_Investor_Present,Edu_instit_fee_Present,Change_in_data_consumption,Spend_on_gadgets_Present,Spend_on_Luxury_Present,Track_Household_exp_Present,Domestic_help_Present,Spending_kind_Present
494,2,4.0,2.0,0,1.0,2.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,2.0,1,0.0,4.0,1.0,0.0,1,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0
495,1,3.0,0.0,0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2,2.0,0.0,1.0,2.0,1,2.0,2.0,0.0,1.0,3,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0
496,1,1.0,0.0,1,1.0,1.0,0.0,3.0,3.0,4.0,0.0,1.0,3.0,2.0,0.0,2.0,2,0.0,3.0,2.0,2.0,2,3.0,2.0,0.0,0.0,3,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
497,2,1.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0,0.0,2.0,2.0,2.0,2,0.0,2.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0
498,2,0.0,1.0,1,1.0,1.0,3.0,0.0,3.0,4.0,0.0,0.0,3.0,3.0,2.0,2.0,2,2.0,0.0,2.0,2.0,1,0.0,1.0,1.0,1.0,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0
499,5,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,2,2.0,3.0,2.0,2.0,1,2.0,1.0,1.0,3.0,3,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0
500,2,1.0,0.0,0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,2.0,0,0.0,3.0,2.0,2.0,2,2.0,0.0,0.0,1.0,3,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0
501,2,0.0,1.0,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2.0,2.0,2.0,2.0,1,0.0,4.0,0.0,1.0,1,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0
502,2,3.0,0.0,1,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0,0.0,0.0,2.0,2.0,1,0.0,4.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
503,2,2.0,0.0,0,1.0,2.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0.0,0.0,2.0,2.0,1,2.0,0.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0
504,2,5.0,2.0,1,1.0,1.0,0.0,0.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,0.0,2,0.0,4.0,0.0,2.0,1,3.0,0.0,1.0,0.0,0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0
505,1,5.0,2.0,0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,2.0,1,3.0,0.0,0.0,2.0,1,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,1.0,2.0,0.0,1.0,2.0
506,1,4.0,3.0,0,0.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,0,0.0,3.0,2.0,2.0,1,2.0,2.0,0.0,1.0,0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0
507,4,3.0,2.0,0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,0.0,3.0,0,2.0,2.0,0.0,2.0,1,1.0,2.0,0.0,2.0,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,0.0
508,0,4.0,4.0,0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2,2.0,0.0,2.0,2.0,1,3.0,1.0,1.0,2.0,0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0
509,4,0.0,1.0,0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2,0.0,3.0,2.0,3.0,2,3.0,2.0,0.0,1.0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0
510,2,1.0,0.0,0,1.0,0.0,4.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,4.0,0,0.0,0.0,2.0,2.0,1,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0
511,3,0.0,1.0,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0.0,0.0,2.0,2.0,1,3.0,2.0,1.0,2.0,0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0
512,3,3.0,1.0,0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2.0,2.0,2.0,1.0,2,2.0,2.0,0.0,1.0,1,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
513,4,0.0,2.0,0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,3,1.0,1.0,0.0,1.0,2,2.0,0.0,1.0,1.0,3,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0
514,2,2.0,0.0,1,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0,1.0,0.0,2.0,1.0,2,1.0,0.0,1.0,1.0,0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
515,2,1.0,0.0,1,1.0,1.0,3.0,3.0,3.0,4.0,0.0,3.0,3.0,2.0,3.0,2.0,0,0.0,3.0,0.0,2.0,1,2.0,2.0,0.0,0.0,3,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
516,2,3.0,0.0,0,1.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2,2.0,3.0,2.0,2.0,1,2.0,4.0,1.0,1.0,0,1.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0
517,1,3.0,0.0,0,1.0,2.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0,2.0,0.0,2.0,2.0,2,0.0,2.0,1.0,2.0,1,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
518,3,1.0,0.0,1,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0,2.0,2.0,1.0,2,0.0,0.0,1.0,2.0,3,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0
519,4,3.0,1.0,1,1.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2,0.0,2.0,0.0,2.0,1,1.0,0.0,1.0,0.0,0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
520,1,5.0,2.0,0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,2.0,1,3.0,0.0,0.0,2.0,1,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,1.0,2.0,0.0,2.0,2.0
521,1,3.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2,2.0,3.0,2.0,2.0,1,2.0,0.0,1.0,2.0,0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0
522,2,0.0,0.0,0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,4.0,2.0,0.0,2,0.0,1.0,2.0,2.0,1,3.0,4.0,0.0,3.0,3,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0
523,2,4.0,0.0,0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0.0,4.0,2,0.0,2.0,2.0,2.0,1,3.0,2.0,1.0,1.0,3,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,1.0,2.0,0.0
524,0,3.0,0.0,0,0.0,1.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0,0.0,0.0,2.0,2.0,1,3.0,1.0,1.0,0.0,3,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0
525,1,5.0,2.0,0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,1,0.0,0.0,0.0,2.0,1,3.0,0.0,0.0,2.0,1,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,1.0,2.0,0.0,2.0,2.0
526,3,0.0,0.0,1,1.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,2,0.0,3.0,2.0,2.0,1,0.0,4.0,1.0,2.0,3,3.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0
527,2,1.0,0.0,1,1.0,2.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2,0.0,3.0,2.0,2.0,2,0.0,0.0,1.0,0.0,3,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0
528,4,3.0,0.0,0,1.0,2.0,3.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,2,2.0,0.0,2.0,2.0,1,3.0,0.0,1.0,0.0,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0
529,2,4.0,2.0,0,1.0,2.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,2.0,1,0.0,4.0,1.0,0.0,1,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
530,4,1.0,2.0,1,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2,0.0,3.0,0.0,2.0,1,0.0,2.0,1.0,0.0,3,0.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0
531,1,2.0,0.0,1,0.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,4.0,2.0,2.0,2,2.0,2.0,0.0,2.0,1,3.0,0.0,1.0,0.0,3,3.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,2.0
532,0,4.0,5.0,1,0.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,0,1.0,1.0,2.0,2.0,1,3.0,4.0,1.0,0.0,0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0
533,4,1.0,1.0,1,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,0,1.0,2.0,0.0,2.0,2,2.0,2.0,1.0,1.0,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
